topology,K,p,k,realization,baseSeed,runSeed,outputDir,status
random,1.00,0.10,,1,20260527,-7004059469499804395,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.10/K_1.00/seed_0001,OK
random,1.00,0.10,,9,20260527,-7004059469499804387,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.10/K_1.00/seed_0009,OK
random,1.00,0.10,,10,20260527,-7004059469499804386,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.10/K_1.00/seed_0010,OK
random,1.00,0.10,,7,20260527,-7004059469499804389,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.10/K_1.00/seed_0007,OK
random,1.00,0.10,,8,20260527,-7004059469499804388,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.10/K_1.00/seed_0008,OK
random,1.00,0.10,,6,20260527,-7004059469499804390,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.10/K_1.00/seed_0006,OK
random,1.00,0.10,,12,20260527,-7004059469499804384,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.10/K_1.00/seed_0012,OK
random,1.00,0.10,,11,20260527,-7004059469499804385,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.10/K_1.00/seed_0011,OK
random,1.00,0.10,,13,20260527,-7004059469499804383,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.10/K_1.00/seed_0013,OK
random,1.00,0.10,,14,20260527,-7004059469499804382,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.10/K_1.00/seed_0014,OK
random,1.00,0.10,,15,20260527,-7004059469499804381,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.10/K_1.00/seed_0015,OK
random,0.00,0.20,,4,20260527,6975113773858215192,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.00/seed_0004,OK
random,0.00,0.20,,3,20260527,6975113773858215191,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.00/seed_0003,OK
random,0.00,0.20,,1,20260527,6975113773858215189,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.00/seed_0001,OK
random,0.00,0.20,,2,20260527,6975113773858215190,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.00/seed_0002,OK
random,0.00,0.20,,5,20260527,6975113773858215193,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.00/seed_0005,OK
random,0.00,0.20,,9,20260527,6975113773858215197,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.00/seed_0009,OK
random,0.00,0.20,,8,20260527,6975113773858215196,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.00/seed_0008,OK
random,0.00,0.20,,7,20260527,6975113773858215195,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.00/seed_0007,OK
random,0.00,0.20,,10,20260527,6975113773858215198,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.00/seed_0010,OK
random,0.00,0.20,,6,20260527,6975113773858215194,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.00/seed_0006,OK
random,0.00,0.20,,11,20260527,6975113773858215199,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.00/seed_0011,OK
random,0.00,0.20,,12,20260527,6975113773858215200,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.00/seed_0012,OK
random,0.00,0.20,,13,20260527,6975113773858215201,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.00/seed_0013,OK
random,0.00,0.20,,14,20260527,6975113773858215202,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.00/seed_0014,OK
random,0.00,0.20,,15,20260527,6975113773858215203,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.00/seed_0015,OK
random,0.10,0.20,,2,20260527,2325597518560927036,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.10/seed_0002,OK
random,0.10,0.20,,1,20260527,2325597518560927035,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.10/seed_0001,OK
random,0.10,0.20,,3,20260527,2325597518560927037,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.10/seed_0003,OK
random,0.10,0.20,,5,20260527,2325597518560927039,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.10/seed_0005,OK
random,0.10,0.20,,4,20260527,2325597518560927038,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.10/seed_0004,OK
random,0.10,0.20,,8,20260527,2325597518560927042,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.10/seed_0008,OK
random,0.10,0.20,,9,20260527,2325597518560927043,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.10/seed_0009,OK
random,0.10,0.20,,7,20260527,2325597518560927041,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.10/seed_0007,OK
random,0.10,0.20,,6,20260527,2325597518560927040,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.10/seed_0006,OK
random,0.10,0.20,,10,20260527,2325597518560927044,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.10/seed_0010,OK
random,0.10,0.20,,15,20260527,2325597518560927049,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.10/seed_0015,OK
random,0.10,0.20,,11,20260527,2325597518560927045,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.10/seed_0011,OK
random,0.10,0.20,,12,20260527,2325597518560927046,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.10/seed_0012,OK
random,0.10,0.20,,14,20260527,2325597518560927048,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.10/seed_0014,OK
random,0.10,0.20,,13,20260527,2325597518560927047,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.10/seed_0013,OK
random,0.20,0.20,,2,20260527,7365125501588512060,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.20/seed_0002,OK
random,0.20,0.20,,1,20260527,7365125501588512059,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.20/seed_0001,OK
random,0.20,0.20,,3,20260527,7365125501588512061,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.20/seed_0003,OK
random,0.20,0.20,,5,20260527,7365125501588512063,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.20/seed_0005,OK
random,0.20,0.20,,4,20260527,7365125501588512062,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.20/seed_0004,OK
random,0.20,0.20,,8,20260527,7365125501588512066,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.20/seed_0008,OK
random,0.20,0.20,,7,20260527,7365125501588512065,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.20/seed_0007,OK
random,0.20,0.20,,9,20260527,7365125501588512067,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.20/seed_0009,OK
random,0.20,0.20,,6,20260527,7365125501588512064,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.20/seed_0006,OK
random,0.20,0.20,,10,20260527,7365125501588512068,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.20/seed_0010,OK
random,0.20,0.20,,15,20260527,7365125501588512073,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.20/seed_0015,OK
random,0.20,0.20,,11,20260527,7365125501588512069,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.20/seed_0011,OK
random,0.20,0.20,,12,20260527,7365125501588512070,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.20/seed_0012,OK
random,0.20,0.20,,13,20260527,7365125501588512071,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.20/seed_0013,OK
random,0.20,0.20,,14,20260527,7365125501588512072,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.20/seed_0014,OK
random,0.30,0.20,,1,20260527,-4368552967562596094,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.30/seed_0001,OK
random,0.30,0.20,,2,20260527,-4368552967562596093,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.30/seed_0002,OK
random,0.30,0.20,,4,20260527,-4368552967562596091,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.30/seed_0004,OK
random,0.30,0.20,,3,20260527,-4368552967562596092,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.30/seed_0003,OK
random,0.30,0.20,,5,20260527,-4368552967562596090,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.30/seed_0005,OK
random,0.30,0.20,,7,20260527,-4368552967562596088,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.30/seed_0007,OK
random,0.30,0.20,,8,20260527,-4368552967562596087,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.30/seed_0008,OK
random,0.30,0.20,,6,20260527,-4368552967562596089,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.30/seed_0006,OK
random,0.30,0.20,,9,20260527,-4368552967562596086,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.30/seed_0009,OK
random,0.30,0.20,,10,20260527,-4368552967562596085,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.30/seed_0010,OK
random,0.30,0.20,,15,20260527,-4368552967562596080,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.30/seed_0015,OK
random,0.30,0.20,,11,20260527,-4368552967562596084,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.30/seed_0011,OK
random,0.30,0.20,,12,20260527,-4368552967562596083,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.30/seed_0012,OK
random,0.30,0.20,,13,20260527,-4368552967562596082,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.30/seed_0013,OK
random,0.30,0.20,,14,20260527,-4368552967562596081,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.30/seed_0014,OK
random,0.40,0.20,,2,20260527,-6042090589093454532,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.40/seed_0002,OK
random,0.40,0.20,,1,20260527,-6042090589093454533,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.40/seed_0001,OK
random,0.40,0.20,,3,20260527,-6042090589093454531,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.40/seed_0003,OK
random,0.40,0.20,,5,20260527,-6042090589093454529,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.40/seed_0005,OK
random,0.40,0.20,,4,20260527,-6042090589093454530,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.40/seed_0004,OK
random,0.40,0.20,,7,20260527,-6042090589093454527,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.40/seed_0007,OK
random,0.40,0.20,,8,20260527,-6042090589093454526,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.40/seed_0008,OK
random,0.40,0.20,,6,20260527,-6042090589093454528,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.40/seed_0006,OK
random,0.40,0.20,,9,20260527,-6042090589093454525,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.40/seed_0009,OK
random,0.40,0.20,,10,20260527,-6042090589093454524,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.40/seed_0010,OK
random,0.40,0.20,,14,20260527,-6042090589093454520,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.40/seed_0014,OK
random,0.40,0.20,,11,20260527,-6042090589093454523,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.40/seed_0011,OK
random,0.40,0.20,,15,20260527,-6042090589093454519,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.40/seed_0015,OK
random,0.40,0.20,,12,20260527,-6042090589093454522,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.40/seed_0012,OK
random,0.40,0.20,,13,20260527,-6042090589093454521,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.40/seed_0013,OK
random,0.50,0.20,,1,20260527,-7715628210624342763,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.50/seed_0001,OK
random,0.50,0.20,,3,20260527,-7715628210624342761,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.50/seed_0003,OK
random,0.50,0.20,,2,20260527,-7715628210624342762,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.50/seed_0002,OK
random,0.50,0.20,,4,20260527,-7715628210624342760,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.50/seed_0004,OK
random,0.50,0.20,,5,20260527,-7715628210624342759,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.50/seed_0005,OK
random,0.50,0.20,,7,20260527,-7715628210624342757,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.50/seed_0007,OK
random,0.50,0.20,,9,20260527,-7715628210624342755,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.50/seed_0009,OK
random,0.50,0.20,,6,20260527,-7715628210624342758,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.50/seed_0006,OK
random,0.50,0.20,,8,20260527,-7715628210624342756,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.50/seed_0008,OK
random,0.50,0.20,,10,20260527,-7715628210624342754,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.50/seed_0010,OK
random,0.50,0.20,,14,20260527,-7715628210624342750,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.50/seed_0014,OK
random,0.50,0.20,,11,20260527,-7715628210624342753,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.50/seed_0011,OK
random,0.50,0.20,,15,20260527,-7715628210624342749,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.50/seed_0015,OK
random,0.50,0.20,,13,20260527,-7715628210624342751,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.50/seed_0013,OK
random,0.50,0.20,,12,20260527,-7715628210624342752,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.50/seed_0012,OK
random,0.60,0.20,,1,20260527,670975015464988930,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.60/seed_0001,OK
random,0.60,0.20,,2,20260527,670975015464988931,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.60/seed_0002,OK
random,0.60,0.20,,4,20260527,670975015464988933,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.60/seed_0004,OK
random,0.60,0.20,,3,20260527,670975015464988932,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.60/seed_0003,OK
random,0.60,0.20,,5,20260527,670975015464988934,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.60/seed_0005,OK
random,0.60,0.20,,6,20260527,670975015464988935,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.60/seed_0006,OK
random,0.60,0.20,,7,20260527,670975015464988936,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.60/seed_0007,OK
random,0.60,0.20,,8,20260527,670975015464988937,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.60/seed_0008,OK
random,0.60,0.20,,10,20260527,670975015464988939,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.60/seed_0010,OK
random,0.60,0.20,,9,20260527,670975015464988938,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.60/seed_0009,OK
random,0.60,0.20,,11,20260527,670975015464988940,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.60/seed_0011,OK
random,0.60,0.20,,13,20260527,670975015464988942,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.60/seed_0013,OK
random,0.60,0.20,,15,20260527,670975015464988944,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.60/seed_0015,OK
random,0.60,0.20,,14,20260527,670975015464988943,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.60/seed_0014,OK
random,0.60,0.20,,12,20260527,670975015464988941,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.60/seed_0012,OK
random,0.70,0.20,,1,20260527,9057578241554320623,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.70/seed_0001,OK
random,0.70,0.20,,2,20260527,9057578241554320624,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.70/seed_0002,OK
random,0.70,0.20,,3,20260527,9057578241554320625,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.70/seed_0003,OK
random,0.70,0.20,,4,20260527,9057578241554320626,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.70/seed_0004,OK
random,0.70,0.20,,5,20260527,9057578241554320627,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.70/seed_0005,OK
random,0.70,0.20,,6,20260527,9057578241554320628,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.70/seed_0006,OK
random,0.70,0.20,,8,20260527,9057578241554320630,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.70/seed_0008,OK
random,0.70,0.20,,7,20260527,9057578241554320629,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.70/seed_0007,OK
random,0.70,0.20,,9,20260527,9057578241554320631,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.70/seed_0009,OK
random,0.70,0.20,,10,20260527,9057578241554320632,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.70/seed_0010,OK
random,0.70,0.20,,11,20260527,9057578241554320633,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.70/seed_0011,OK
random,0.70,0.20,,13,20260527,9057578241554320635,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.70/seed_0013,OK
random,0.70,0.20,,14,20260527,9057578241554320636,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.70/seed_0014,OK
random,0.70,0.20,,15,20260527,9057578241554320637,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.70/seed_0015,OK
random,0.70,0.20,,12,20260527,9057578241554320634,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.70/seed_0012,OK
random,0.80,0.20,,5,20260527,-1002562606065869505,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.80/seed_0005,OK
random,0.80,0.20,,2,20260527,-1002562606065869508,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.80/seed_0002,OK
random,0.80,0.20,,1,20260527,-1002562606065869509,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.80/seed_0001,OK
random,0.80,0.20,,3,20260527,-1002562606065869507,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.80/seed_0003,OK
random,0.80,0.20,,4,20260527,-1002562606065869506,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.80/seed_0004,OK
random,0.80,0.20,,7,20260527,-1002562606065869503,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.80/seed_0007,OK
random,0.80,0.20,,6,20260527,-1002562606065869504,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.80/seed_0006,OK
random,0.80,0.20,,8,20260527,-1002562606065869502,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.80/seed_0008,OK
random,0.80,0.20,,9,20260527,-1002562606065869501,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.80/seed_0009,OK
random,0.80,0.20,,10,20260527,-1002562606065869500,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.80/seed_0010,OK
random,0.80,0.20,,12,20260527,-1002562606065869498,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.80/seed_0012,OK
random,0.80,0.20,,14,20260527,-1002562606065869496,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.80/seed_0014,OK
random,0.80,0.20,,13,20260527,-1002562606065869497,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.80/seed_0013,OK
random,0.80,0.20,,11,20260527,-1002562606065869499,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.80/seed_0011,OK
random,0.80,0.20,,15,20260527,-1002562606065869495,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.80/seed_0015,OK
random,0.90,0.20,,1,20260527,7384040620023462184,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.90/seed_0001,OK
random,0.90,0.20,,5,20260527,7384040620023462188,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.90/seed_0005,OK
random,0.90,0.20,,3,20260527,7384040620023462186,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.90/seed_0003,OK
random,0.90,0.20,,2,20260527,7384040620023462185,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.90/seed_0002,OK
random,0.90,0.20,,4,20260527,7384040620023462187,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.90/seed_0004,OK
random,0.90,0.20,,8,20260527,7384040620023462191,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.90/seed_0008,OK
random,0.90,0.20,,7,20260527,7384040620023462190,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.90/seed_0007,OK
random,0.90,0.20,,6,20260527,7384040620023462189,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.90/seed_0006,OK
random,0.90,0.20,,10,20260527,7384040620023462193,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.90/seed_0010,OK
random,0.90,0.20,,9,20260527,7384040620023462192,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.90/seed_0009,OK
random,0.90,0.20,,11,20260527,7384040620023462194,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.90/seed_0011,OK
random,0.90,0.20,,12,20260527,7384040620023462195,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.90/seed_0012,OK
random,0.90,0.20,,13,20260527,7384040620023462196,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.90/seed_0013,OK
random,0.90,0.20,,14,20260527,7384040620023462197,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.90/seed_0014,OK
random,0.90,0.20,,15,20260527,7384040620023462198,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_0.90/seed_0015,OK
random,1.00,0.20,,4,20260527,-2676100227596757736,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_1.00/seed_0004,OK
random,1.00,0.20,,1,20260527,-2676100227596757739,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_1.00/seed_0001,OK
random,1.00,0.20,,3,20260527,-2676100227596757737,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_1.00/seed_0003,OK
random,1.00,0.20,,2,20260527,-2676100227596757738,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_1.00/seed_0002,OK
random,1.00,0.20,,5,20260527,-2676100227596757735,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_1.00/seed_0005,OK
random,1.00,0.20,,7,20260527,-2676100227596757733,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_1.00/seed_0007,OK
random,1.00,0.20,,6,20260527,-2676100227596757734,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_1.00/seed_0006,OK
random,1.00,0.20,,9,20260527,-2676100227596757731,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_1.00/seed_0009,OK
random,1.00,0.20,,10,20260527,-2676100227596757730,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_1.00/seed_0010,OK
random,1.00,0.20,,8,20260527,-2676100227596757732,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_1.00/seed_0008,OK
random,1.00,0.20,,11,20260527,-2676100227596757729,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_1.00/seed_0011,OK
random,1.00,0.20,,12,20260527,-2676100227596757728,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_1.00/seed_0012,OK
random,1.00,0.20,,14,20260527,-2676100227596757726,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_1.00/seed_0014,OK
random,1.00,0.20,,15,20260527,-2676100227596757725,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_1.00/seed_0015,OK
random,1.00,0.20,,13,20260527,-2676100227596757727,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.20/K_1.00/seed_0013,OK
random,0.00,0.30,,5,20260527,-8874854754709509006,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.30/K_0.00/seed_0005,OK
random,0.00,0.30,,4,20260527,-8874854754709509007,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.30/K_0.00/seed_0004,OK
random,0.00,0.30,,1,20260527,-8874854754709509010,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.30/K_0.00/seed_0001,OK
random,0.00,0.30,,2,20260527,-8874854754709509009,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.30/K_0.00/seed_0002,OK
random,0.00,0.30,,3,20260527,-8874854754709509008,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.30/K_0.00/seed_0003,OK
random,0.00,0.30,,7,20260527,-8874854754709509004,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.30/K_0.00/seed_0007,OK
random,0.00,0.30,,6,20260527,-8874854754709509005,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.30/K_0.00/seed_0006,OK
random,0.00,0.30,,9,20260527,-8874854754709509002,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.30/K_0.00/seed_0009,OK
random,0.00,0.30,,8,20260527,-8874854754709509003,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.30/K_0.00/seed_0008,OK
random,0.00,0.30,,10,20260527,-8874854754709509001,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.30/K_0.00/seed_0010,OK
random,0.00,0.30,,12,20260527,-8874854754709508999,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.30/K_0.00/seed_0012,OK
random,0.00,0.30,,11,20260527,-8874854754709509000,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.30/K_0.00/seed_0011,OK
random,0.00,0.30,,13,20260527,-8874854754709508998,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.30/K_0.00/seed_0013,OK
random,0.00,0.30,,15,20260527,-8874854754709508996,outputs/fhn-sweep-T500-dt005-observables/runs/random/p_0.30/K_0.00/seed_0015,OK
